fact_id,layer,variant_a,variant_b,is_correct_a,is_correct_b,pair_type,cosine_distance,l2_distance
fact_0001,6,original,leading_space,True,False,correct_wrong,0.030947327613830566,17.371416091918945
fact_0001,6,original,trailing_space,True,True,correct_correct,0.009102702140808105,9.387004852294922
fact_0001,6,original,space_before_qmark,True,True,correct_correct,0.0058394670486450195,7.523868560791016
fact_0001,6,original,no_qmark,True,False,correct_wrong,0.04188960790634155,20.5937442779541
fact_0001,6,original,lower_first_char,True,True,correct_correct,0.01881718635559082,13.490198135375977
fact_0001,6,original,double_first_space,True,False,correct_wrong,0.011133909225463867,10.409355163574219
fact_0001,6,leading_space,trailing_space,False,True,correct_wrong,0.033942341804504395,18.252351760864258
fact_0001,6,leading_space,space_before_qmark,False,True,correct_wrong,0.033944547176361084,18.243778228759766
fact_0001,6,leading_space,no_qmark,False,False,wrong_wrong,0.06800425052642822,26.27377700805664
fact_0001,6,leading_space,lower_first_char,False,True,correct_wrong,0.049916625022888184,22.15453338623047
fact_0001,6,leading_space,double_first_space,False,False,wrong_wrong,0.028816938400268555,16.83858299255371
fact_0001,6,trailing_space,space_before_qmark,True,True,correct_correct,0.012732744216918945,11.111905097961426
fact_0001,6,trailing_space,no_qmark,True,False,correct_wrong,0.04994434118270874,22.481050491333008
fact_0001,6,trailing_space,lower_first_char,True,True,correct_correct,0.02744746208190918,16.34844207763672
fact_0001,6,trailing_space,double_first_space,True,False,correct_wrong,0.011600613594055176,10.631988525390625
fact_0001,6,space_before_qmark,no_qmark,True,False,correct_wrong,0.034133195877075195,18.625991821289062
fact_0001,6,space_before_qmark,lower_first_char,True,True,correct_correct,0.02269667387008667,14.857484817504883
fact_0001,6,space_before_qmark,double_first_space,True,False,correct_wrong,0.014840841293334961,12.018547058105469
fact_0001,6,no_qmark,lower_first_char,False,True,correct_wrong,0.06078594923019409,24.79637336730957
fact_0001,6,no_qmark,double_first_space,False,False,wrong_wrong,0.048286378383636475,22.121553421020508
fact_0001,6,lower_first_char,double_first_space,True,False,correct_wrong,0.030922532081604004,17.377960205078125
fact_0001,9,original,leading_space,True,False,correct_wrong,0.02873891592025757,25.732980728149414
fact_0001,9,original,trailing_space,True,True,correct_correct,0.004598855972290039,10.713016510009766
fact_0001,9,original,space_before_qmark,True,True,correct_correct,0.0053261518478393555,11.292081832885742
fact_0001,9,original,no_qmark,True,False,correct_wrong,0.022725284099578857,24.13054084777832
fact_0001,9,original,lower_first_char,True,True,correct_correct,0.01233053207397461,16.98693084716797
fact_0001,9,original,double_first_space,True,False,correct_wrong,0.007088840007781982,13.130289077758789
fact_0001,9,leading_space,trailing_space,False,True,correct_wrong,0.031079888343811035,27.454734802246094
fact_0001,9,leading_space,space_before_qmark,False,True,correct_wrong,0.036953508853912354,29.483118057250977
fact_0001,9,leading_space,no_qmark,False,False,wrong_wrong,0.052833378314971924,36.45866775512695
fact_0001,9,leading_space,lower_first_char,False,True,correct_wrong,0.04225641489028931,31.14902687072754
fact_0001,9,leading_space,double_first_space,False,False,wrong_wrong,0.02558434009552002,24.95311737060547
fact_0001,9,trailing_space,space_before_qmark,True,True,correct_correct,0.01065284013748169,16.05768585205078
fact_0001,9,trailing_space,no_qmark,True,False,correct_wrong,0.02719438076019287,26.215526580810547
fact_0001,9,trailing_space,lower_first_char,True,True,correct_correct,0.015680789947509766,19.457731246948242
fact_0001,9,trailing_space,double_first_space,True,False,correct_wrong,0.007141232490539551,13.167094230651855
fact_0001,9,space_before_qmark,no_qmark,True,False,correct_wrong,0.02260732650756836,23.964418411254883
fact_0001,9,space_before_qmark,lower_first_char,True,True,correct_correct,0.01833897829055786,20.864660263061523
fact_0001,9,space_before_qmark,double_first_space,True,False,correct_wrong,0.010249674320220947,15.715983390808105
fact_0001,9,no_qmark,lower_first_char,False,True,correct_wrong,0.030805230140686035,27.910335540771484
fact_0001,9,no_qmark,double_first_space,False,False,wrong_wrong,0.027942299842834473,26.56781578063965
fact_0001,9,lower_first_char,double_first_space,True,False,correct_wrong,0.018544912338256836,21.089590072631836
fact_0001,12,original,leading_space,True,False,correct_wrong,0.03110569715499878,31.209449768066406
fact_0001,12,original,trailing_space,True,True,correct_correct,0.003926336765289307,11.056760787963867
fact_0001,12,original,space_before_qmark,True,True,correct_correct,0.005509436130523682,13.083633422851562
fact_0001,12,original,no_qmark,True,False,correct_wrong,0.038162827491760254,36.05898666381836
fact_0001,12,original,lower_first_char,True,True,correct_correct,0.011991322040557861,19.186647415161133
fact_0001,12,original,double_first_space,True,False,correct_wrong,0.006601929664611816,14.462881088256836
fact_0001,12,leading_space,trailing_space,False,True,correct_wrong,0.031174421310424805,31.303035736083984
fact_0001,12,leading_space,space_before_qmark,False,True,correct_wrong,0.03764623403549194,34.20035171508789
fact_0001,12,leading_space,no_qmark,False,False,wrong_wrong,0.06956684589385986,48.31404495239258
fact_0001,12,leading_space,lower_first_char,False,True,correct_wrong,0.04538506269454956,37.50739669799805
fact_0001,12,leading_space,double_first_space,False,False,wrong_wrong,0.025992989540100098,28.684890747070312
fact_0001,12,trailing_space,space_before_qmark,True,True,correct_correct,0.009373188018798828,17.123680114746094
fact_0001,12,trailing_space,no_qmark,True,False,correct_wrong,0.03998607397079468,36.843631744384766
fact_0001,12,trailing_space,lower_first_char,True,True,correct_correct,0.013682007789611816,20.617700576782227
fact_0001,12,trailing_space,double_first_space,True,False,correct_wrong,0.005532681941986084,13.22436237335205
fact_0001,12,space_before_qmark,no_qmark,True,False,correct_wrong,0.03945726156234741,36.8099479675293
fact_0001,12,space_before_qmark,lower_first_char,True,True,correct_correct,0.01881343126296997,23.688493728637695
fact_0001,12,space_before_qmark,double_first_space,True,False,correct_wrong,0.00953662395477295,17.513870239257812
fact_0001,12,no_qmark,lower_first_char,False,True,correct_wrong,0.03957164287567139,36.87929153442383
fact_0001,12,no_qmark,double_first_space,False,False,wrong_wrong,0.04079759120941162,37.1829719543457
fact_0001,12,lower_first_char,double_first_space,True,False,correct_wrong,0.016454577445983887,22.80607795715332
fact_0002,6,original,leading_space,False,True,correct_wrong,0.031035423278808594,17.103065490722656
fact_0002,6,original,trailing_space,False,False,wrong_wrong,0.00960397720336914,9.466496467590332
fact_0002,6,original,space_before_qmark,False,False,wrong_wrong,0.007082223892211914,8.114668846130371
fact_0002,6,original,no_qmark,False,False,wrong_wrong,0.04056227207183838,19.91593360900879
fact_0002,6,original,lower_first_char,False,False,wrong_wrong,0.020035266876220703,13.746138572692871
fact_0002,6,original,double_first_space,False,False,wrong_wrong,0.009497642517089844,9.389181137084961
fact_0002,6,leading_space,trailing_space,True,False,correct_wrong,0.03537487983703613,18.31357192993164
fact_0002,6,leading_space,space_before_qmark,True,False,correct_wrong,0.03391456604003906,17.91715431213379
fact_0002,6,leading_space,no_qmark,True,False,correct_wrong,0.06849581003189087,25.91168212890625
fact_0002,6,leading_space,lower_first_char,True,False,correct_wrong,0.050084710121154785,21.865915298461914
fact_0002,6,leading_space,double_first_space,True,False,correct_wrong,0.02878737449645996,16.51209259033203
fact_0002,6,trailing_space,space_before_qmark,False,False,wrong_wrong,0.01436835527420044,11.588335990905762
fact_0002,6,trailing_space,no_qmark,False,False,wrong_wrong,0.04983532428741455,22.060842514038086
fact_0002,6,trailing_space,lower_first_char,False,False,wrong_wrong,0.029424071311950684,16.681957244873047
fact_0002,6,trailing_space,double_first_space,False,False,wrong_wrong,0.011742234230041504,10.477226257324219
fact_0002,6,space_before_qmark,no_qmark,False,False,wrong_wrong,0.03204202651977539,17.73828125
fact_0002,6,space_before_qmark,lower_first_char,False,False,wrong_wrong,0.025255322456359863,15.444358825683594
